id,original_language,original_title,genre_ids,release_date,video,adult,popularity,vote_average,vote_count,providers,iso_country,country_name,budget,revenue,runtime
819940,en,Someone Like Me,[99],29/04/2021,FALSE,FALSE,1.216,0,0,['Amazon Prime Video'],CA,Canada,0,0,80
815272,en,Kímmapiiyipitssini: The Meaning of Empathy,[99],29/04/2021,FALSE,FALSE,0.704,0,0,['Amazon Prime Video'],CA,Canada,0,0,124
814780,en,Farm to Fork to Love,"[10749, 10770]",29/04/2021,FALSE,FALSE,7.582,6.4,43,['Amazon Prime Video'],US,United States of America,0,0,87
765057,en,69: The Saga of Danny Hernandez,"[10402, 99]",29/04/2021,FALSE,FALSE,2.616,7.1,8,['Amazon Prime Video'],US,United States of America,0,0,101
631060,en,Things Heard & Seen,[27],29/04/2021,FALSE,FALSE,15.306,5.7,769,['Netflix'],US,United States of America,0,0,121
567189,en,Tom Clancy's Without Remorse,"[28, 53]",29/04/2021,FALSE,FALSE,69.78,7.1,2084,['Amazon Prime Video'],US,United States of America,0,0,109
916300,en,The Herald and the Horror,[27],30/04/2021,FALSE,FALSE,0.873,0,0,['Amazon Prime Video'],PH,Philippines,0,0,90
829660,en,The Elevator,[27],30/04/2021,FALSE,FALSE,0.6,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
817775,en,What Drives Us,"[99, 10402]",30/04/2021,FALSE,FALSE,3.472,6.8,19,['Amazon Prime Video'],Null,Null,Null,Null,Null
804584,en,Volcanic UFO Mysteries,[99],30/04/2021,FALSE,FALSE,1.902,3,2,['Amazon Prime Video'],Null,Null,Null,Null,Null
824806,en,Hoodman,"[80, 27, 53]",1/05/2021,FALSE,FALSE,2.004,4.7,6,['Amazon Prime Video'],Null,Null,Null,Null,Null
1048681,en,Harmony McElligott: The Struggle Continues,[],4/05/2021,FALSE,FALSE,0.6,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
1024018,en,The Forgiven,"[53, 18]",4/05/2021,FALSE,FALSE,0.623,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
851691,en,Benefited,[18],4/05/2021,FALSE,FALSE,0.629,0,0,['Amazon Prime Video'],AU,Australia,0,0,84
826360,en,Nightingale: A Melody of Life,[10402],4/05/2021,FALSE,FALSE,0.929,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
825652,en,Wrong Place Wrong Time,[80],4/05/2021,FALSE,FALSE,0.96,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
818972,en,"Wrong Place, Wrong Time","[28, 27, 53]",4/05/2021,FALSE,FALSE,2.952,3,1,['Amazon Prime Video'],US,United States of America,0,1,84
832233,en,Conjuring the Genie,[27],5/05/2021,FALSE,FALSE,2.738,2,4,['Amazon Prime Video'],GB,United Kingdom,0,0,91
826658,en,Favorite Son,[18],5/05/2021,FALSE,FALSE,0.747,10,1,['Amazon Prime Video'],Null,Null,Null,Null,Null
578701,en,Those Who Wish Me Dead,"[53, 28]",5/05/2021,FALSE,FALSE,46.186,6.7,1283,['Netflix'],CA,Canada,20000000,23384502,100
906325,en,Love: The Last Chapter,[99],6/05/2021,FALSE,FALSE,0.6,0,0,['Amazon Prime Video'],CA,Canada,0,0,78
829035,en,Axeman at Cutters Creek,[27],6/05/2021,FALSE,FALSE,1.72,3.5,4,['Amazon Prime Video'],Null,Null,Null,Null,Null
828355,en,Daniel Webb: Hoe's Parade Live at the Rose Bowl,[],6/05/2021,FALSE,FALSE,1.217,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
826832,en,In Our Mothers' Gardens,[99],6/05/2021,FALSE,FALSE,2.384,0,0,['Netflix'],Null,Null,Null,Null,Null
826625,en,Eternity,[18],6/05/2021,FALSE,FALSE,1.52,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
590304,en,June Again,"[18, 35]",6/05/2021,FALSE,FALSE,4.189,7.4,17,['Netflix'],AU,Australia,0,0,99
828206,en,Good Grief It's Friday,"[18, 80]",7/05/2021,FALSE,FALSE,0.928,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
826888,en,Mommy Issues,[35],7/05/2021,FALSE,FALSE,3.097,1,1,['Netflix'],PH,Philippines,0,0,89
826842,en,The Circle: The Afterparty,"[99, 10770]",7/05/2021,FALSE,FALSE,2.439,6,2,['Netflix'],Null,Null,Null,Null,Null
648412,en,Silo,"[18, 9648, 53]",7/05/2021,FALSE,FALSE,2.08,5.9,5,['Amazon Prime Video'],US,United States of America,0,0,77
831227,en,Liars and Cheats,[35],10/05/2021,FALSE,FALSE,1.016,0,0,['Amazon Prime Video'],GB,United Kingdom,0,0,92
811959,en,The United Way,[99],10/05/2021,FALSE,FALSE,4.928,7.1,15,['Stan'],GB,United Kingdom,200000,0,90
778997,en,A Whirlwind Wedding,[10749],10/05/2021,FALSE,FALSE,3.809,6.9,8,['Amazon Prime Video'],CA,Canada,0,0,85
534072,en,Great White,"[27, 53]",13/05/2021,FALSE,FALSE,13.988,5.3,305,['Netflix'],AU,Australia,0,517929,91
870788,en,The Purple Night,[],14/05/2021,FALSE,FALSE,0.917,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
830405,en,Gaurav Gupta: Market Down Hai,[35],14/05/2021,FALSE,FALSE,1.797,6,1,['Amazon Prime Video'],Null,Null,Null,Null,Null
824974,en,The Upshaws - The Afterparty,[],14/05/2021,FALSE,FALSE,2.397,7.3,7,['Netflix'],Null,Null,Null,Null,Null
823855,en,I Am All Girls,"[80, 18, 9648, 53]",14/05/2021,FALSE,FALSE,20.274,6.7,237,['Netflix'],ZA,South Africa,0,0,107
812456,en,Barbie & Chelsea: The Lost Birthday,[16],14/05/2021,FALSE,FALSE,32.919,7.1,91,['Netflix'],US,United States of America,0,0,60
520663,en,The Woman in the Window,"[18, 80, 9648, 53]",14/05/2021,FALSE,FALSE,17.543,6.1,1618,['Netflix'],US,United States of America,4000000,0,102
503736,en,Army of the Dead,"[28, 80, 27, 53]",14/05/2021,FALSE,FALSE,64.953,6.3,3354,['Netflix'],US,United States of America,0,780000,148
831625,en,Eddie Izzard: Wunderbar,[35],15/05/2021,FALSE,FALSE,1.576,6,4,['Amazon Prime Video'],Null,Null,Null,Null,Null
795640,en,Love’s Sweet Recipe,"[10770, 35, 10749]",17/05/2021,FALSE,FALSE,2.668,5.6,6,['Amazon Prime Video'],CA,Canada,0,0,85
848706,en,Clash,[18],18/05/2021,FALSE,FALSE,1.935,0,0,['Netflix'],CA,Canada,0,0,88
385128,en,F9,"[28, 12, 80, 53]",19/05/2021,FALSE,FALSE,155.012,7.2,5908,['Netflix'],US,United States of America,200000000,726229501,143
637693,en,Spirit Untamed,"[16, 12, 10751, 37]",20/05/2021,FALSE,FALSE,68.464,7.4,427,['Netflix'],US,United States of America,30000000,17635215,88
831133,en,Strain,[18],21/05/2021,FALSE,FALSE,3.16,6,1,['Netflix'],NG,Nigeria,0,0,107
828691,en,Killer Concept,"[53, 27]",21/05/2021,FALSE,FALSE,1.077,4,1,['Amazon Prime Video'],US,United States of America,0,0,81
807597,en,P!NK: All I Know So Far,"[99, 10402]",21/05/2021,FALSE,FALSE,7.326,7.9,40,['Amazon Prime Video'],US,United States of America,0,0,99
793180,en,"Love, Bubbles & Crystal Cove","[10770, 35, 10749, 18]",21/05/2021,FALSE,FALSE,2.796,6.7,6,['Amazon Prime Video'],CA,Canada,0,0,85
659360,en,Drunk Bus,"[35, 18]",21/05/2021,FALSE,FALSE,2.988,5.4,20,['Amazon Prime Video'],US,United States of America,0,0,101
829125,en,Sam Smith: Love Goes – Live at Abbey Road Studios,"[10402, 99]",22/05/2021,FALSE,FALSE,3.641,8.3,17,['Netflix'],US,United States of America,0,0,61
893608,en,"Bigfoot, UFOs and Jesus","[35, 18, 10751]",25/05/2021,FALSE,FALSE,1.4,5,1,['Amazon Prime Video'],Null,Null,Null,Null,Null
423108,en,The Conjuring: The Devil Made Me Do It,"[27, 9648, 53]",25/05/2021,FALSE,FALSE,137.926,7.6,4875,['Netflix'],US,United States of America,39000000,201000000,111
824865,en,Nail Bomber: Manhunt,"[80, 99, 36]",26/05/2021,FALSE,FALSE,7.533,6.5,38,['Netflix'],GB,United Kingdom,0,0,72
790962,en,A Vineyard Romance,"[10770, 10749, 35, 10751]",27/05/2021,FALSE,FALSE,5.25,6.6,10,['Amazon Prime Video'],CA,Canada,0,0,85
671295,en,Blue Miracle,"[12, 18, 10751]",27/05/2021,FALSE,FALSE,9.612,7.6,230,['Netflix'],MX,Mexico,0,0,95
541879,en,My Name Is Gulpilil,[99],27/05/2021,FALSE,FALSE,1.654,6.3,2,['Netflix'],AU,Australia,20000000,0,101
540248,en,Here Are the Young Men,[18],27/05/2021,FALSE,FALSE,6.104,5.6,22,['Amazon Prime Video'],IE,Ireland,0,0,96
925534,en,What Are The Odds?,"[10402, 99]",28/05/2021,FALSE,FALSE,1.371,6,2,['Netflix'],Null,Null,Null,Null,Null
848955,en,Violet's Prey,"[27, 14]",28/05/2021,FALSE,FALSE,1.005,0,0,['Amazon Prime Video'],US,United States of America,0,0,59
836196,en,Denard: Anatomy of an Antihero,[28],28/05/2021,FALSE,FALSE,2.971,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
834779,en,Lavell Crawford The Comedy Vaccine,[],28/05/2021,FALSE,FALSE,1.045,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
756403,en,Riverdance: The Animated Adventure,"[16, 14, 10402, 12, 35, 10751]",28/05/2021,FALSE,FALSE,30.548,5.8,64,['Netflix'],CA,Canada,0,0,86
831150,en,One Lagos Night,"[80, 35]",29/05/2021,FALSE,FALSE,2.524,2,1,['Netflix'],NG,Nigeria,0,0,103
982737,en,Don't Mess Up Our Race,[],1/06/2021,FALSE,FALSE,0.6,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
842370,en,Raunch and Roll,[18],1/06/2021,FALSE,FALSE,1.522,6,1,['Amazon Prime Video'],US,United States of America,0,0,0
835930,en,The Carters Family Reunion,[35],1/06/2021,FALSE,FALSE,2.412,5,1,['Amazon Prime Video'],US,United States of America,0,0,80
835857,en,Chris Gethard: Half My Life,"[35, 99]",1/06/2021,FALSE,FALSE,2.336,9,1,['Amazon Prime Video'],Null,Null,Null,Null,Null
835744,en,Gold Statue,"[35, 18]",1/06/2021,FALSE,FALSE,1.878,4,2,"['Netflix', 'Amazon Prime Video']",NG,Nigeria,145,0,145
835739,en,Super Monsters: Once Upon a Rhyme,[16],1/06/2021,FALSE,FALSE,18.658,6.2,67,['Netflix'],Null,Null,Null,Null,Null
829729,en,Potter's Ground,"[18, 53, 37]",1/06/2021,FALSE,FALSE,6.282,6.2,31,['Amazon Prime Video'],US,United States of America,0,0,100
899161,en,Charlene,[],2/06/2021,FALSE,FALSE,0.6,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
836720,en,Voyage of the Chimera,"[878, 18, 10752]",2/06/2021,FALSE,FALSE,2.465,8,2,['Amazon Prime Video'],US,United States of America,15000,0,84
581644,en,The Misfits,"[28, 53]",3/06/2021,FALSE,FALSE,39.928,5.5,313,['Netflix'],FI,Finland,0,0,94
834500,en,Trippin’ with the Kandasamys,"[35, 10749]",4/06/2021,FALSE,FALSE,7.93,6.8,36,['Netflix'],ZA,South Africa,0,0,93
828146,en,Breaking Boundaries: The Science of Our Planet,[99],4/06/2021,FALSE,FALSE,11.093,7.8,48,['Netflix'],US,United States of America,0,0,73
834457,en,Locked Down,"[35, 18]",5/06/2021,FALSE,FALSE,1.325,10,1,['Netflix'],Null,Null,Null,Null,Null
801557,en,Cannibal Troll,[27],6/06/2021,FALSE,FALSE,6.17,6,60,['Amazon Prime Video'],GB,United Kingdom,0,0,85
835292,en,Blackstock Boneyard,"[27, 53]",8/06/2021,FALSE,FALSE,3.418,5.1,11,['Amazon Prime Video'],US,United States of America,0,0,80
834662,en,On the Trail of Bigfoot: The Journey,[99],8/06/2021,FALSE,FALSE,1.279,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
838945,en,Carlos Ghosn - The Last Flight,[99],9/06/2021,FALSE,FALSE,1.956,6.3,3,['Amazon Prime Video'],FR,France,0,0,99
837318,en,Me Familia 2,"[28, 80]",9/06/2021,FALSE,FALSE,2.733,6,3,['Amazon Prime Video'],US,United States of America,0,0,0
615658,en,Awake,"[18, 878, 53]",9/06/2021,FALSE,FALSE,41.774,6,894,['Netflix'],US,United States of America,0,0,96
839761,en,The Horrific Evil Monsters,"[27, 35, 28]",10/06/2021,FALSE,FALSE,2.552,5,8,['Amazon Prime Video'],US,United States of America,0,0,70
839144,en,Trese After Dark,[99],10/06/2021,FALSE,FALSE,2.453,5.7,3,['Netflix'],PH,Philippines,0,0,36
816518,en,Sisters on Track,[99],10/06/2021,FALSE,FALSE,6.785,7,11,['Netflix'],US,United States of America,0,0,96
467909,en,In the Heights,"[18, 10402, 10749]",10/06/2021,FALSE,FALSE,16.288,7.3,554,['Netflix'],US,United States of America,55000000,43000000,143
1006318,en,My Village People,[35],11/06/2021,FALSE,FALSE,1.539,10,1,['Netflix'],Null,Null,Null,Null,Null
785522,en,Skater Girl,"[18, 10751]",11/06/2021,FALSE,FALSE,10.424,7.4,126,['Netflix'],IN,India,0,0,107
753477,en,Buckskin,"[37, 28]",11/06/2021,FALSE,FALSE,3.123,6.5,21,['Amazon Prime Video'],US,United States of America,0,0,80
1007379,en,Badamasi (Portrait of a General),[36],12/06/2021,FALSE,FALSE,0.663,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
803142,en,The Haunting of Hythe House,[27],12/06/2021,FALSE,FALSE,1.505,10,1,['Amazon Prime Video'],GB,United Kingdom,0,0,84
720407,en,Untitled Horror Movie,"[27, 35]",12/06/2021,FALSE,FALSE,10.115,4,32,['Amazon Prime Video'],US,United States of America,0,0,87
822256,en,Like A Rolling Stone: The Life & Times of Ben Fong-Torres,[99],13/06/2021,FALSE,FALSE,2.674,10,1,['Netflix'],US,United States of America,0,0,102
522931,en,Hitman's Wife's Bodyguard,"[28, 35, 53]",14/06/2021,FALSE,FALSE,75.411,6.7,1740,['Amazon Prime Video'],US,United States of America,70000000,70060492,117
835148,en,Headspace: Unwind Your Mind,"[99, 16]",15/06/2021,FALSE,FALSE,6.538,7.2,10,['Netflix'],US,United States of America,0,0,15
685264,en,Pray Away,[99],16/06/2021,FALSE,FALSE,11.245,7,67,['Netflix'],US,United States of America,0,0,101
842170,en,Rollers,[35],17/06/2021,FALSE,FALSE,1.245,6,2,['Amazon Prime Video'],Null,Null,Null,Null,Null
843289,en,As the Village Sleeps,[27],18/06/2021,FALSE,FALSE,1.95,6,1,['Amazon Prime Video'],US,United States of America,0,0,82
842199,en,Kambili: The Whole 30 Yards,"[35, 10749]",18/06/2021,FALSE,FALSE,1.633,2,1,['Netflix'],Null,Null,Null,Null,Null
842169,en,Girl Next,"[27, 53]",18/06/2021,FALSE,FALSE,2.996,5.6,11,['Amazon Prime Video'],CA,Canada,1000000,0,102
776485,en,The Sparks Brothers,"[99, 10402]",18/06/2021,FALSE,FALSE,6.895,7.3,48,['Netflix'],GB,United Kingdom,0,677946,140
624481,en,The Birthday Cake,"[80, 53]",18/06/2021,FALSE,FALSE,4.774,5.9,33,['Amazon Prime Video'],US,United States of America,0,0,93
607259,en,Fatherhood,"[18, 35]",18/06/2021,FALSE,FALSE,32.213,7.6,1117,['Netflix'],CA,Canada,0,0,109
843324,en,Let's Dream,"[878, 27]",19/06/2021,FALSE,FALSE,1.86,6.4,9,['Amazon Prime Video'],US,United States of America,0,0,94
844020,en,Deconstructing the Beatles' A Hard Days Night,[99],22/06/2021,FALSE,FALSE,1.507,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
823461,en,Good on Paper,"[35, 10749]",23/06/2021,FALSE,FALSE,9.912,5.6,260,['Netflix'],US,United States of America,0,0,92
813152,en,Buckley's Chance,"[18, 10751]",24/06/2021,FALSE,FALSE,3.177,6.6,8,['Amazon Prime Video'],AU,Australia,20000,0,96
649409,en,No Sudden Move,"[80, 18, 9648]",24/06/2021,FALSE,FALSE,34.2,6.4,497,['Netflix'],US,United States of America,0,0,115
646207,en,The Ice Road,"[28, 53]",24/06/2021,FALSE,FALSE,28.423,7,1396,['Netflix'],US,United States of America,0,7502846,108
559581,en,Stowaway,"[878, 18, 53, 12]",24/06/2021,FALSE,FALSE,17.022,5.9,316,['Netflix'],DE,Germany,10000000,0,117
894699,en,Stuffings,"[35, 27]",25/06/2021,FALSE,FALSE,0.653,7,1,['Amazon Prime Video'],AU,Australia,0,0,79
853258,en,Alleyway,"[28, 53]",25/06/2021,FALSE,FALSE,1.313,6.8,10,['Amazon Prime Video'],Null,Null,Null,Null,Null
835860,en,Mary J. Blige's My Life,"[99, 10402]",25/06/2021,FALSE,FALSE,5.375,6.6,21,['Amazon Prime Video'],US,United States of America,0,0,82
582416,en,Every Single Someone,[18],25/06/2021,FALSE,FALSE,0.6,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
845759,en,Blunderpuss,"[35, 18]",27/06/2021,FALSE,FALSE,1.719,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
821404,en,All Who Loved Her,"[9648, 18, 53]",28/06/2021,FALSE,FALSE,1.488,0,0,['Amazon Prime Video'],US,United States of America,0,0,0
591273,en,Fear Street: 1994,"[9648, 27]",28/06/2021,FALSE,FALSE,59.536,6.7,1799,['Netflix'],US,United States of America,0,0,107
739542,en,America: The Motion Picture,"[16, 28, 35]",30/06/2021,FALSE,FALSE,29.059,5.8,190,['Netflix'],US,United States of America,0,0,98
602223,en,The Forever Purge,"[27, 28, 53]",30/06/2021,FALSE,FALSE,103.015,7.1,1978,['Amazon Prime Video'],US,United States of America,18000000,76994245,103
168781,en,A Fall from Grace,"[9648, 53, 80]",30/06/2021,FALSE,FALSE,4.045,5.8,2,['Netflix'],US,United States of America,0,0,0
790963,en,Love on Trend,"[35, 10770, 10749, 10751]",1/07/2021,FALSE,FALSE,2.324,6.3,6,['Amazon Prime Video'],CA,Canada,0,0,85
585216,en,Escape Room: Tournament of Champions,"[27, 53, 9648]",1/07/2021,FALSE,FALSE,45.243,6.7,1428,['Amazon Prime Video'],US,United States of America,15000000,65774490,88
459151,en,The Boss Baby: Family Business,"[16, 35, 12, 10751]",1/07/2021,FALSE,FALSE,149.351,7.5,2148,['Amazon Prime Video'],US,United States of America,82000000,146745280,107
853574,en,Priorities Chapter One: Money Isn't Everything,[18],2/07/2021,FALSE,FALSE,1.208,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
836305,en,The Phantom,"[99, 80]",2/07/2021,FALSE,FALSE,3.419,5.9,12,['Netflix'],GB,United Kingdom,0,0,81
672741,en,Till Death,"[27, 53]",2/07/2021,FALSE,FALSE,18.659,6.8,570,['Netflix'],US,United States of America,0,495268,89
629227,en,Let Us In,"[878, 53]",2/07/2021,FALSE,FALSE,3.829,5.1,14,['Amazon Prime Video'],US,United States of America,0,0,84
588228,en,The Tomorrow War,"[28, 878, 12]",2/07/2021,FALSE,FALSE,127.901,7.9,6090,['Amazon Prime Video'],US,United States of America,200000000,0,138
822745,en,Ass Clowns: Constipated,[35],4/07/2021,FALSE,FALSE,1.913,10,1,['Amazon Prime Video'],Null,Null,Null,Null,Null
848110,en,Gerri Curls,[35],5/07/2021,FALSE,FALSE,1.34,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
807196,en,Boiling Point,"[18, 53]",5/07/2021,FALSE,FALSE,18.725,7.4,281,['Amazon Prime Video'],GB,United Kingdom,0,0,92
848258,en,Lance Woods: Undeniable,[35],6/07/2021,FALSE,FALSE,1.543,6,1,['Amazon Prime Video'],US,United States of America,0,0,59
844775,en,Hatched,"[27, 28, 878]",6/07/2021,FALSE,FALSE,2.422,6.6,8,['Amazon Prime Video'],GB,United Kingdom,0,0,85
424277,en,Annette,"[18, 10749]",6/07/2021,FALSE,FALSE,15.855,6.8,539,['Stan'],BE,Belgium,15500000,3642692,140
879600,en,The Black Book,[27],7/07/2021,FALSE,FALSE,1.526,10,1,['Amazon Prime Video'],US,United States of America,0,0,74
853772,en,We All Lie My Darling,[18],7/07/2021,FALSE,FALSE,1.768,4.7,3,['Amazon Prime Video'],AU,Australia,0,0,81
722799,en,Lena and Snowball,"[10751, 12, 35]",8/07/2021,FALSE,FALSE,6.762,4.5,9,['Amazon Prime Video'],US,United States of America,0,8756,90
591274,en,Fear Street: 1978,"[9648, 27]",8/07/2021,FALSE,FALSE,47.018,7.3,1481,['Netflix'],US,United States of America,0,0,110
379686,en,Space Jam: A New Legacy,"[10751, 16, 35, 878]",8/07/2021,FALSE,FALSE,84.008,6.9,3404,['Netflix'],US,United States of America,161900000,162892228,115
944275,en,Dawn of the Atomic Beast,"[27, 35]",9/07/2021,FALSE,FALSE,0.6,3,1,['Amazon Prime Video'],Null,Null,Null,Null,Null
678944,en,Mosley: It's Complicated,[99],9/07/2021,FALSE,FALSE,3.502,8,1,['Amazon Prime Video'],Null,Null,Null,Null,Null
852145,en,A Spark in Nothing,"[18, 14]",10/07/2021,FALSE,FALSE,0.892,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
849890,en,Vivandiére,"[10752, 18, 36]",12/07/2021,FALSE,FALSE,1.59,4,1,['Amazon Prime Video'],US,United States of America,0,0,57
849042,en,Skinwalker,"[53, 37]",13/07/2021,FALSE,FALSE,2.354,0,0,['Amazon Prime Video'],US,United States of America,0,0,95
352693,en,The Drowning of Arthur Braxton,"[18, 14]",13/07/2021,FALSE,FALSE,1.474,8,2,['Amazon Prime Video'],GB,United Kingdom,0,0,102
850674,en,Super Hot,"[27, 35]",14/07/2021,FALSE,FALSE,3.766,4.4,8,['Amazon Prime Video'],Null,Null,Null,Null,Null
591275,en,Fear Street: 1666,"[9648, 27]",14/07/2021,FALSE,FALSE,32,7.2,1323,['Netflix'],US,United States of America,0,0,114
477044,en,Bergman Island,"[18, 10749]",14/07/2021,FALSE,FALSE,7.387,6.3,127,['Amazon Prime Video'],BE,Belgium,0,589895,113
617502,en,Jolt,"[28, 53]",15/07/2021,FALSE,FALSE,58.339,6.7,1021,['Amazon Prime Video'],BG,Bulgaria,0,238524,91
489932,en,Monster,"[80, 18]",15/07/2021,FALSE,FALSE,11.18,6.6,62,['Netflix'],CA,Canada,0,0,98
1007834,en,Dwindle,[],16/07/2021,FALSE,FALSE,1.271,0,0,['Netflix'],Null,Null,Null,Null,Null
885217,en,Gone,[18],16/07/2021,FALSE,FALSE,2.172,0,0,['Netflix'],NG,Nigeria,0,0,130
741622,en,How to Deter a Robber,"[35, 80]",16/07/2021,FALSE,FALSE,3.743,5,6,['Amazon Prime Video'],Null,Null,Null,Null,Null
642732,en,Roadrunner: A Film About Anthony Bourdain,[99],16/07/2021,FALSE,FALSE,8.488,6.8,42,['Amazon Prime Video'],US,United States of America,0,3701480,119
635731,en,Pig,"[18, 53]",16/07/2021,FALSE,FALSE,25.072,6.6,951,['Stan'],GB,United Kingdom,0,3889432,91
854417,en,Bearry,"[27, 35]",17/07/2021,FALSE,FALSE,2.091,5,6,['Amazon Prime Video'],Null,Null,Null,Null,Null
854244,en,Shark Huntress,"[27, 878]",20/07/2021,FALSE,FALSE,4.03,4.7,3,['Amazon Prime Video'],Null,Null,Null,Null,Null
852411,en,Cake,"[35, 18]",20/07/2021,FALSE,FALSE,1.258,0,0,['Amazon Prime Video'],US,United States of America,0,0,73
776559,en,How It Ends,"[35, 18]",20/07/2021,FALSE,FALSE,9.347,5.1,40,['Amazon Prime Video'],US,United States of America,0,0,83
831546,en,Envoy: Shark Cull,[99],21/07/2021,FALSE,FALSE,1.814,7.6,5,['Stan'],Null,Null,Null,Null,Null
730840,en,Trollhunters: Rise of the Titans,"[16, 14, 10751, 28, 12]",21/07/2021,FALSE,FALSE,39.209,7.8,266,['Netflix'],US,United States of America,0,0,106
649394,en,Worth,"[36, 18]",21/07/2021,FALSE,FALSE,11.967,6.7,233,['Netflix'],CA,Canada,0,0,118
631843,en,Old,"[53, 9648, 27]",21/07/2021,FALSE,FALSE,67.998,6.5,3266,['Amazon Prime Video'],CN,China,18000000,90112510,108
855156,en,Binti,[18],22/07/2021,FALSE,FALSE,3.033,6,3,['Netflix'],TZ,Tanzania,0,0,99
823754,en,Bo Burnham: Inside,"[35, 18]",22/07/2021,FALSE,FALSE,11.031,8.2,307,['Netflix'],US,United States of America,0,0,87
834027,en,Val,[99],23/07/2021,FALSE,FALSE,11.946,7,105,['Amazon Prime Video'],US,United States of America,0,0,109
693113,en,Midnight in the Switchgrass,"[80, 9648, 53, 28]",23/07/2021,FALSE,FALSE,20.563,6.1,308,['Amazon Prime Video'],PR,Puerto Rico,15000000,229811,99
645689,en,The Duke,"[35, 18, 36]",23/07/2021,FALSE,FALSE,12.248,7.1,183,['Amazon Prime Video'],GB,United Kingdom,11000000,0,96
638449,en,The Last Letter from Your Lover,"[18, 10749]",23/07/2021,FALSE,FALSE,17.626,7.5,475,['Netflix'],CA,Canada,0,1451974,110
552269,en,Joe Bell,"[18, 12]",23/07/2021,FALSE,FALSE,10.223,6.6,145,['Amazon Prime Video'],US,United States of America,0,1736318,93
986424,en,TikTok,[99],26/07/2021,FALSE,FALSE,0.84,4.3,3,['Amazon Prime Video'],AU,Australia,0,0,43
891989,en,Vampire Strippers,[27],27/07/2021,FALSE,FALSE,0.6,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
814853,en,Hostage House,"[53, 10770]",27/07/2021,FALSE,FALSE,4.808,6.6,38,['Netflix'],US,United States of America,0,0,90
436969,en,The Suicide Squad,"[28, 35, 12]",28/07/2021,FALSE,FALSE,130.024,7.6,6896,['Netflix'],US,United States of America,185000000,168657565,132
785539,en,Resort to Love,"[10749, 35]",29/07/2021,FALSE,FALSE,15.849,7.3,355,['Netflix'],US,United States of America,0,0,101
757635,en,The Justice of Bunny King,[18],29/07/2021,FALSE,FALSE,2.602,7.3,10,['Stan'],NZ,New Zealand,0,142591,101
559907,en,The Green Knight,"[12, 18, 14]",29/07/2021,FALSE,FALSE,20.519,6.6,1387,['Amazon Prime Video'],CA,Canada,15000000,18888418,130
830991,en,Ride the Eagle,"[35, 18]",30/07/2021,FALSE,FALSE,6.035,6.5,41,['Amazon Prime Video'],US,United States of America,0,0,89
449406,en,Vivo,"[16, 10751, 35]",30/07/2021,FALSE,FALSE,47.046,7.4,600,['Netflix'],US,United States of America,0,0,103
912488,en,Erik Terrell: Live at the Helium Comedy Club,[35],3/08/2021,FALSE,FALSE,0.84,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
571286,en,Mondo Hollywoodland,"[35, 878]",3/08/2021,FALSE,FALSE,2.23,6.5,2,['Amazon Prime Video'],US,United States of America,10000,0,104
801583,en,The Mutation,[27],4/08/2021,FALSE,FALSE,2.086,4.2,13,['Amazon Prime Video'],GB,United Kingdom,0,0,87
763149,en,Aftermath,"[27, 80, 18, 53]",4/08/2021,FALSE,FALSE,26.712,6.3,496,['Netflix'],US,United States of America,0,0,114
597433,en,Beckett,"[80, 9648, 53]",4/08/2021,FALSE,FALSE,30.132,6.3,559,['Netflix'],BR,Brazil,0,0,109
797861,en,Infinitum: Subject Unknown,"[878, 9648, 53]",6/08/2021,FALSE,FALSE,5.436,5.8,15,['Amazon Prime Video'],GB,United Kingdom,0,0,86
776596,en,Bring Your Own Brigade,[99],6/08/2021,FALSE,FALSE,2.938,9,2,['Netflix'],US,United States of America,0,0,120
899741,en,The Elevator,[18],7/08/2021,FALSE,FALSE,3.706,6.7,3,['Amazon Prime Video'],US,United States of America,0,0,88
859425,en,Kin Dread,[53],8/08/2021,FALSE,FALSE,1.853,5.5,4,['Amazon Prime Video'],Null,Null,Null,Null,Null
