,adult,genre_id,tmdb_id,imdb_id,budget,revenue,original_title,original_language,popularity,release_date,title,vote_average,vote_count,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6
6679,False,"['Horror', 'Action', 'Thriller']",602223,tt10327252,18000000,76994245,The Forever Purge,en,103.015,2021-06-30,The Forever Purge,7.121,1978,Comedy,Family,,,,
6680,False,"['Mystery', 'Thriller', 'Crime']",168781,tt1621415,0,0,A Fall from Grace,en,4.045,2021-06-30,A Fall from Grace,5.8,2,Romance,Comedy,TV Movie,,,
6681,False,"['Comedy', 'TV Movie', 'Romance', 'Family']",790963,tt14200784,0,0,Love on Trend,en,2.324,2021-07-01,Love on Trend,6.2,6,Comedy,,,,,
6682,False,"['Horror', 'Thriller', 'Mystery']",585216,tt9844522,15000000,65774490,Escape Room: Tournament of Champions,en,45.243,2021-07-01,Escape Room: Tournament of Champions,6.7,1428,Comedy,Science Fiction,,,,
6683,False,"['Animation', 'Comedy', 'Adventure', 'Family']",459151,tt6932874,82000000,146745280,The Boss Baby: Family Business,en,149.351,2021-07-01,The Boss Baby: Family Business,7.5,2148,Drama,,,,,
6684,False,['Drama'],853574,tt9256090,0,0,Priorities Chapter One: Money Isn't Everything,en,1.208,2021-07-02,Priorities Chapter One: Money Isn't Everything,0.0,0,Romance,Comedy,,,,
6685,False,"['Documentary', 'Crime']",836305,tt14597294,0,0,The Phantom,en,3.419,2021-07-02,The Phantom,5.917,12,Comedy,Drama,,,,
6686,False,"['Horror', 'Thriller']",672741,tt11804152,0,495268,Till Death,en,18.659,2021-07-02,Till Death,6.774,570,Drama,History,,,,
6687,False,"['Science Fiction', 'Thriller']",629227,tt10533804,0,0,Let Us In,en,3.829,2021-07-02,Let Us In,5.071,14,Romance,Comedy,Family,TV Movie,,
6688,False,"['Action', 'Science Fiction', 'Adventure']",588228,tt9777666,200000000,0,The Tomorrow War,en,127.901,2021-07-02,The Tomorrow War,7.913,6090,Drama,,,,,
6689,False,['Comedy'],822745,tt9313264,0,0,Ass Clowns: Constipated,en,1.913,2021-07-04,Ass Clowns: Constipated,10.0,1,Thriller,Drama,Crime,,,
6690,False,['Comedy'],848110,tt13883080,0,0,Gerri Curls,en,1.34,2021-07-05,Gerri Curls,0.0,0,Animation,Family,Science Fiction,,,
6691,False,"['Drama', 'Thriller']",807196,tt11127680,0,0,Boiling Point,en,18.725,2021-07-05,Boiling Point,7.368,281,Documentary,Crime,,,,
6692,False,['Comedy'],848258,tt14468468,0,0,Lance Woods: Undeniable,en,1.543,2021-07-06,Lance Woods: Undeniable,6.0,1,Action,Adventure,Science Fiction,,,
6693,False,"['Horror', 'Action', 'Science Fiction']",844775,tt11217094,0,0,Hatched,en,2.422,2021-07-06,Hatched,6.6,8,Comedy,Romance,,,,
6694,False,"['Drama', 'Romance']",424277,tt6217926,15500000,3642692,Annette,en,15.855,2021-07-06,Annette,6.829,539,Romance,Comedy,Drama,,,
6695,False,['Horror'],879600,tt6472860,0,0,The Black Book,en,1.526,2021-07-07,The Black Book,10.0,1,Science Fiction,Action,Adventure,,,
6696,False,['Drama'],853772,tt7681998,0,0,We All Lie My Darling,en,1.768,2021-07-07,We All Lie My Darling,4.667,3,Drama,,,,,
6697,False,"['Family', 'Adventure', 'Comedy']",722799,tt9765840,0,8756,Lena and Snowball,en,6.762,2021-07-08,Lena and Snowball,4.5,9,Documentary,,,,,
6698,False,"['Mystery', 'Horror']",591274,tt9701940,0,0,Fear Street: 1978,en,47.018,2021-07-08,Fear Street: 1978,7.252,1481,Comedy,,,,,
6699,False,"['Family', 'Animation', 'Comedy', 'Science Fiction']",379686,tt3554046,161900000,162892228,Space Jam: A New Legacy,en,84.008,2021-07-08,Space Jam: A New Legacy,6.932,3404,Documentary,,,,,
6701,False,['Documentary'],678944,tt8936290,0,0,Mosley: It's Complicated,en,3.502,2021-07-09,Mosley: It's Complicated,8.0,1,Drama,Romance,,,,
6702,False,"['Drama', 'Fantasy']",852145,tt10612362,0,0,A Spark in Nothing,en,0.892,2021-07-10,A Spark in Nothing,0.0,0,Drama,,,,,
6703,False,"['War', 'Drama', 'History']",849890,tt14723260,0,0,Vivandiére,en,1.59,2021-07-12,Vivandiére,4.0,1,Comedy,Drama,,,,
6704,False,"['Thriller', 'Western']",849042,tt12466240,0,0,Skinwalker,en,2.354,2021-07-13,Skinwalker,0.0,0,Drama,Crime,,,,
6705,False,"['Drama', 'Fantasy']",352693,tt5481180,0,0,The Drowning of Arthur Braxton,en,1.474,2021-07-13,The Drowning of Arthur Braxton,8.0,2,Comedy,,,,,
6706,False,"['Horror', 'Comedy']",850674,tt12496552,0,0,Super Hot,en,3.766,2021-07-14,Super Hot,4.438,8,Drama,Romance,,,,
6707,False,"['Mystery', 'Horror']",591275,tt9701942,0,0,Fear Street: 1666,en,32.0,2021-07-14,Fear Street: 1666,7.225,1323,Drama,Mystery,,,,
6708,False,"['Drama', 'Romance']",477044,tt6910282,0,589895,Bergman Island,en,7.387,2021-07-14,Bergman Island,6.307,127,Comedy,,,,,
6709,False,"['Action', 'Thriller']",617502,tt10228134,0,238524,Jolt,en,58.339,2021-07-15,Jolt,6.711,1021,Comedy,,,,,
6710,False,"['Crime', 'Drama']",489932,tt2850272,0,0,Monster,en,11.18,2021-07-15,Monster,6.589,62,Action,Thriller,,,,
6711,False,[],1007834,tt15149222,0,0,Dwindle,en,1.271,2021-07-16,Dwindle,0.0,0,Drama,,,,,
6712,False,['Drama'],885217,tt15140954,0,0,Gone,en,2.172,2021-07-16,Gone,0.0,0,Animation,Adventure,Fantasy,Family,TV Movie,
6713,False,"['Comedy', 'Crime']",741622,tt9269988,0,0,How to Deter a Robber,en,3.743,2021-07-16,How to Deter a Robber,5.0,6,Drama,,,,,
6714,False,['Documentary'],642732,tt14512538,0,3701480,Roadrunner: A Film About Anthony Bourdain,en,8.488,2021-07-16,Roadrunner: A Film About Anthony Bourdain,6.821,42,,,,,,
6715,False,"['Drama', 'Thriller']",635731,tt11003218,0,3889432,Pig,en,25.072,2021-07-16,Pig,6.647,951,,,,,,
6716,False,"['Horror', 'Comedy']",854417,tt8107288,0,0,Bearry,en,2.091,2021-07-17,Bearry,5.0,6,Documentary,,,,,
6717,False,"['Horror', 'Science Fiction']",854244,tt13391202,0,0,Shark Huntress,en,4.03,2021-07-20,Shark Huntress,4.7,3,Drama,Romance,,,,
6718,False,"['Comedy', 'Drama']",852411,tt7623546,0,0,Cake,en,1.258,2021-07-20,Cake,0.0,0,Action,Thriller,,,,
6719,False,"['Comedy', 'Drama']",776559,tt13648228,0,0,How It Ends,en,9.347,2021-07-20,How It Ends,5.075,40,Documentary,,,,,
6720,False,['Documentary'],831546,tt12181374,30241,0,Envoy: Shark Cull,en,1.814,2021-07-21,Envoy: Shark Cull,7.6,5,Drama,History,,,,
6721,False,"['Animation', 'Fantasy', 'Family', 'Action', 'Adventure']",730840,tt12851396,0,0,Trollhunters: Rise of the Titans,en,39.209,2021-07-21,Trollhunters: Rise of the Titans,7.8,266,Science Fiction,,,,,
6722,False,"['History', 'Drama']",649394,tt8009744,0,0,Worth,en,11.967,2021-07-21,Worth,6.747,233,Thriller,,,,,
6723,False,"['Thriller', 'Mystery', 'Horror']",631843,tt10954652,18000000,90112510,Old,en,67.998,2021-07-21,Old,6.467,3266,Thriller,Mystery,Drama,,,
6724,False,['Drama'],855156,tt11867140,0,0,Binti,en,3.033,2021-07-22,Binti,6.0,3,Thriller,Action,,,,
6725,False,"['Comedy', 'Drama']",823754,tt14544192,0,0,Bo Burnham: Inside,en,11.031,2021-07-22,Bo Burnham: Inside,8.181,307,Animation,Drama,Comedy,Horror,Fantasy,
6726,False,['Documentary'],834027,tt14731254,0,0,Val,en,11.946,2021-07-23,Val,7.029,105,Crime,,,,,
6727,False,"['Crime', 'Mystery', 'Thriller', 'Action']",693113,tt11656220,15000000,229811,Midnight in the Switchgrass,en,20.563,2021-07-23,Midnight in the Switchgrass,6.08,308,Drama,War,,,,
6728,False,"['Comedy', 'Drama', 'History']",645689,tt11204094,11000000,0,The Duke,en,12.248,2021-07-23,The Duke,7.098,183,Thriller,,,,,
6729,False,"['Drama', 'Romance']",638449,tt1893273,0,1451974,The Last Letter from Your Lover,en,17.626,2021-07-23,The Last Letter from Your Lover,7.5,475,Drama,,,,,
6730,False,"['Drama', 'Adventure']",552269,tt4651466,0,1736318,Joe Bell,en,10.223,2021-07-23,Joe Bell,6.552,145,Documentary,,,,,
6731,False,['Documentary'],986424,tt15223452,0,0,TikTok,en,0.84,2021-07-26,TikTok,4.333,3,Drama,,,,,
6733,False,"['Thriller', 'TV Movie']",814853,tt13033790,0,0,Hostage House,en,4.808,2021-07-27,Hostage House,6.632,38,Drama,,,,,
6734,False,"['Action', 'Comedy', 'Adventure']",436969,tt6334354,185000000,168657565,The Suicide Squad,en,130.024,2021-07-28,The Suicide Squad,7.603,6896,Documentary,,,,,
6735,False,"['Romance', 'Comedy']",785539,tt12929990,0,0,Resort to Love,en,15.849,2021-07-29,Resort to Love,7.283,355,Comedy,,,,,
6736,False,['Drama'],757635,tt11041106,0,142591,The Justice of Bunny King,en,2.602,2021-07-29,The Justice of Bunny King,7.3,10,Documentary,,,,,
6737,False,"['Adventure', 'Drama', 'Fantasy']",559907,tt9243804,15000000,18888418,The Green Knight,en,20.519,2021-07-29,The Green Knight,6.557,1387,Comedy,Romance,,,,
6738,False,"['Comedy', 'Drama']",830991,tt14673560,0,0,Ride the Eagle,en,6.035,2021-07-30,Ride the Eagle,6.549,41,Horror,,,,,
6739,False,"['Animation', 'Family', 'Comedy']",449406,tt6338498,0,0,Vivo,en,47.046,2021-07-30,Vivo,7.446,600,Family,Comedy,,,,
6740,False,['Comedy'],912488,tt14674850,0,0,Erik Terrell: Live at the Helium Comedy Club,en,0.84,2021-08-03,Erik Terrell: Live at the Helium Comedy Club,0.0,0,Documentary,Crime,,,,
6741,False,"['Comedy', 'Science Fiction']",571286,tt6289224,10000,0,Mondo Hollywoodland,en,2.23,2021-08-03,Mondo Hollywoodland,6.5,2,Documentary,,,,,
6742,False,['Horror'],801583,tt12060172,0,0,The Mutation,en,2.086,2021-08-04,The Mutation,4.154,13,Science Fiction,,,,,
6743,False,"['Horror', 'Crime', 'Drama', 'Thriller']",763149,tt10691162,0,0,Aftermath,en,26.712,2021-08-04,Aftermath,6.333,496,Thriller,,,,,
6744,False,"['Crime', 'Mystery', 'Thriller']",597433,tt10230994,0,0,Beckett,en,30.132,2021-08-04,Beckett,6.308,559,TV Movie,Comedy,Romance,,,
6745,False,"['Science Fiction', 'Mystery', 'Thriller']",797861,tt12108622,0,0,Infinitum: Subject Unknown,en,5.436,2021-08-06,Infinitum: Subject Unknown,5.8,15,TV Movie,Comedy,Romance,Family,,
6746,False,['Documentary'],776596,tt13646976,0,0,Bring Your Own Brigade,en,2.938,2021-08-06,Bring Your Own Brigade,9.0,2,Animation,Action,Crime,,,
6747,False,['Drama'],899741,tt13022214,0,0,The Elevator,en,3.706,2021-08-07,The Elevator,6.667,3,Comedy,,,,,
6748,False,['Thriller'],859425,tt11546920,0,0,Kin Dread,en,1.853,2021-08-08,Kin Dread,5.5,4,Documentary,,,,,
6750,False,"['Drama', 'Thriller']",881868,tt11948716,0,0,The Shattering,en,1.088,2021-08-09,The Shattering,1.0,2,TV Movie,Comedy,Romance,Family,,
6751,False,"['Drama', 'Music']",859575,tt2823014,0,0,Chloe's Mountain,en,1.915,2021-08-09,Chloe's Mountain,3.667,3,Drama,Adventure,History,,,
6752,False,"['Animation', 'Adventure', 'Family', 'Science Fiction']",852662,tt9713680,0,0,Finding Callaro,en,1.244,2021-08-09,Finding Callaro,4.3,3,Action,Thriller,,,,
6753,False,['Comedy'],860117,tt12064868,0,0,Ryan James: I'm Fine,en,1.136,2021-08-10,Ryan James: I'm Fine,0.0,0,Comedy,Romance,,,,
6754,False,['Comedy'],857563,tt15091640,0,0,Phil Wang: Philly Philly Wang Wang,en,2.2,2021-08-10,Phil Wang: Philly Philly Wang Wang,6.0,8,Action,Adventure,,,,
6755,False,"['Documentary', 'Crime']",857497,tt15085802,0,0,Untold: Malice at the Palace,en,11.855,2021-08-10,Untold: Malice at the Palace,7.103,78,Fantasy,,,,,
6757,False,"['Romance', 'Comedy']",727745,tt12783454,0,0,The Kissing Booth 3,en,32.11,2021-08-11,The Kissing Booth 3,7.058,1591,TV Movie,Comedy,Romance,,,
6758,False,"['Drama', 'Action', 'Thriller']",595743,tt4479380,0,0,SAS: Red Notice,en,46.61,2021-08-11,SAS: Red Notice,5.855,415,Romance,Science Fiction,Drama,,,
6759,False,"['Animation', 'Adventure', 'Action', 'Fantasy']",851281,tt9174358,0,0,Monster Hunter: Legends of the Guild,en,11.978,2021-08-12,Monster Hunter: Legends of the Guild,5.675,57,Comedy,Romance,,,,
6760,False,"['Horror', 'Drama']",846785,tt11989466,0,0,Juju Stories,en,2.057,2021-08-12,Juju Stories,5.5,2,,,,,,
6761,False,"['Thriller', 'Horror']",711963,tt6874762,0,0,Coming Home in the Dark,en,9.828,2021-08-12,Coming Home in the Dark,5.688,117,Comedy,,,,,
6762,False,"['Drama', 'Music', 'History']",592863,tt2452150,0,31217372,Respect,en,19.853,2021-08-12,Respect,6.858,306,Comedy,Action,Drama,,,
6763,False,"['Thriller', 'Horror']",482373,tt6246322,10000000,53785551,Don't Breathe 2,en,91.905,2021-08-12,Don't Breathe 2,7.231,1972,Animation,Adventure,Comedy,Family,Fantasy,
6764,False,[],865852,tt8391200,100000,0,Mud Flat Murders,en,1.4,2021-08-13,Mud Flat Murders,0.0,0,Comedy,,,,,
6765,False,['Horror'],642694,tt6243370,191000,0,Demented,en,2.002,2021-08-13,Demented,0.8,3,Romance,Crime,,,,
6766,False,"['Drama', 'Horror']",624777,tt9755252,0,0,Climate of the Hunter,en,2.165,2021-08-13,Climate of the Hunter,3.0,2,Mystery,Family,,,,
6767,False,"['Thriller', 'Drama', 'Crime', 'TV Movie']",923956,tt14576622,0,0,My Terrorized Teen,en,1.453,2021-08-15,My Terrorized Teen,5.5,4,Action,Fantasy,,,,
6769,False,"['Drama', 'Thriller']",874301,tt13167334,0,0,Deceptive Intentions,en,2.075,2021-08-17,Deceptive Intentions,0.0,0,Horror,Thriller,,,,
6770,False,['Comedy'],862253,tt10525846,0,0,Ross Browne: Ja Know What I Mean?,en,0.959,2021-08-17,Ross Browne: Ja Know What I Mean?,3.5,1,Adventure,Music,,,,
6771,False,['Documentary'],852851,tt15085784,0,0,Memories of a Murderer: The Nilsen Tapes,en,7.463,2021-08-18,Memories of a Murderer: The Nilsen Tapes,6.206,63,Animation,Comedy,,,,
6772,False,"['Action', 'Thriller', 'Drama']",619297,tt10731768,0,0,Sweet Girl,en,50.548,2021-08-18,Sweet Girl,6.723,1013,,,,,,
6773,False,['Documentary'],862363,tt13156472,0,0,Prince of Muck,en,1.679,2021-08-19,Prince of Muck,4.0,3,Comedy,,,,,
6774,False,"['Action', 'Thriller']",645788,tt6079772,0,8639684,The Protégé,en,43.404,2021-08-19,The Protégé,6.6,743,Music,Documentary,,,,
6775,False,"['Mystery', 'Science Fiction']",579047,tt3272066,68000000,18717947,Reminiscence,en,22.872,2021-08-19,Reminiscence,6.75,1384,Action,Thriller,Crime,Mystery,,
6777,False,"['Animation', 'Music', 'Family']",850818,tt15053428,0,0,"Barbie: Big City, Big Dreams",en,39.301,2021-08-20,"Barbie: Big City, Big Dreams",7.078,147,Animation,Comedy,Family,Fantasy,Adventure,
6778,False,['Horror'],798296,tt12093604,150000,0,Companion,en,1.893,2021-08-20,Companion,2.0,1,Music,,,,,
6779,False,"['Drama', 'Thriller', 'Crime']",662712,tt2304637,0,0,Flag Day,en,10.808,2021-08-20,Flag Day,5.85,110,Comedy,,,,,
6780,False,['Documentary'],596252,tt6076668,0,0,Hating Peter Tatchell,en,2.705,2021-08-20,Hating Peter Tatchell,6.7,3,Science Fiction,Action,,,,
6781,False,"['Animation', 'Family', 'Comedy', 'Adventure', 'Fantasy']",410113,tt6714432,0,0,The Loud House Movie,en,45.828,2021-08-20,The Loud House Movie,7.441,145,Crime,Mystery,Thriller,,,
6782,False,"['Drama', 'Fantasy']",864665,tt7085158,0,0,Past Shadows,en,1.845,2021-08-23,Past Shadows,0.0,0,Horror,Drama,Fantasy,Thriller,,
6783,False,"['Horror', 'Thriller']",860869,tt10862050,0,0,It Came from Below,en,2.804,2021-08-23,It Came from Below,6.714,7,Documentary,,,,,
6784,False,"['Animation', 'Action', 'Fantasy']",666243,tt11657662,0,0,The Witcher: Nightmare of the Wolf,en,27.798,2021-08-23,The Witcher: Nightmare of the Wolf,7.627,752,Thriller,Mystery,,,,
6786,False,['Drama'],865085,tt5076504,0,0,Her Leather Coat,en,0.627,2021-08-24,Her Leather Coat,0.0,0,Action,Thriller,Crime,,,
6787,False,['Documentary'],857731,tt15101946,0,0,Untold: Caitlyn Jenner,en,5.913,2021-08-24,Untold: Caitlyn Jenner,6.471,34,TV Movie,Comedy,Romance,,,
6788,False,"['Documentary', 'Music']",783820,tt6889042,0,0,Count Me In,en,4.057,2021-08-24,Count Me In,7.1,8,Comedy,,,,,
6789,False,"['Documentary', 'Adventure']",858054,tt15293256,0,0,The River Runner,en,3.745,2021-08-25,The River Runner,6.042,12,Horror,Thriller,,,,
6790,False,['Documentary'],853354,tt14539744,0,0,"Bob Ross: Happy Accidents, Betrayal & Greed",en,9.369,2021-08-25,"Bob Ross: Happy Accidents, Betrayal & Greed",6.836,61,Documentary,,,,,
6791,False,"['Horror', 'Mystery', 'Thriller']",565028,tt9347730,25000000,77411570,Candyman,en,38.856,2021-08-25,Candyman,6.073,1196,Action,Thriller,,,,
6792,False,"['Comedy', 'Drama']",866378,tt13430450,0,0,Good Old Friends,en,1.062,2021-08-26,Good Old Friends,7.0,1,Thriller,Crime,Drama,,,
6793,False,"['Horror', 'Thriller']",866376,tt6455590,0,0,Spoken,en,0.718,2021-08-26,Spoken,4.0,1,Adventure,Science Fiction,,,,
6794,False,['Science Fiction'],760873,tt6506264,0,0,Tides,en,18.031,2021-08-26,The Colony,5.695,146,Comedy,Music,,,,
6796,False,"['Comedy', 'Drama', 'Romance']",866204,tt14582826,0,0,Unsurety,en,1.523,2021-08-27,Unsurety,0.0,0,TV Movie,Comedy,Romance,Family,,
6797,False,['Drama'],852493,tt10773626,0,0,The Pebble and the Boy,en,4.334,2021-08-27,The Pebble and the Boy,6.3,11,Action,Thriller,Crime,,,
6798,False,"['Drama', 'Comedy']",837548,tt14640242,0,214390,Together,en,9.493,2021-08-27,Together,6.076,59,Family,Drama,,,,
6799,False,['Documentary'],833064,tt14207592,0,0,The Conservation Game,en,1.477,2021-08-27,The Conservation Game,0.0,0,Horror,Mystery,Thriller,,,
6800,False,"['Comedy', 'Romance']",347626,tt4590256,0,0,He's All That,en,31.786,2021-08-27,He's All That,6.657,1104,Animation,Action,Adventure,Crime,Comedy,
6801,False,"['Comedy', 'Horror']",868757,tt14621038,0,0,The Last House on the Street,en,1.567,2021-08-28,The Last House on the Street,0.0,0,Science Fiction,Comedy,,,,
6802,False,['Documentary'],928161,tt14814326,0,0,Eric Clapton: Standing at the Crossroads,en,2.088,2021-08-30,Eric Clapton: Standing at the Crossroads,7.0,1,Horror,Thriller,Drama,Mystery,,
6803,False,"['Animation', 'Action', 'Fantasy']",841755,tt14901058,0,0,Mortal Kombat Legends: Battle of the Realms,en,45.379,2021-08-30,Mortal Kombat Legends: Battle of the Realms,7.815,316,Drama,Mystery,Thriller,,,
6804,False,"['Crime', 'Drama']",869423,tt13422712,0,0,Outlaw's Buckle,en,1.485,2021-08-31,Outlaw's Buckle,5.0,1,TV Movie,Comedy,Romance,,,
6805,False,"['Documentary', 'Crime']",857732,tt15101956,0,0,Untold: Crime & Penalties,en,8.973,2021-08-31,Untold: Crime & Penalties,6.953,32,Drama,,,,,
6806,False,"['Crime', 'Drama']",871851,tt12928700,0,0,The Opps,en,0.89,2021-09-01,The Opps,0.0,0,Comedy,,,,,
6807,False,"['Science Fiction', 'Thriller']",870404,tt14174506,0,0,Meteor,en,6.453,2021-09-01,Meteor,5.432,66,TV Movie,Comedy,Romance,,,
6809,False,"['Romance', 'Drama']",744275,tt13069986,14000000,21500000,After We Fell,en,118.403,2021-09-01,After We Fell,7.141,2061,Documentary,,,,,
6810,False,"['Horror', 'Mystery', 'Thriller']",619778,tt3811906,40000000,34892041,Malignant,en,54.165,2021-09-01,Malignant,6.864,1763,Animation,Science Fiction,Family,Adventure,,
6811,False,['Horror'],832227,tt12974250,0,0,Tooth Fairy: The Last Extraction,en,4.037,2021-09-02,Tooth Fairy: The Last Extraction,2.5,2,Action,Adventure,Science Fiction,,,
6812,False,"['Fantasy', 'Comedy', 'Drama']",785457,tt11742798,0,0,Afterlife of the Party,en,14.07,2021-09-02,Afterlife of the Party,6.837,386,Documentary,,,,,
6813,False,['Drama'],778256,tt10801496,0,0,Streamline,en,3.201,2021-09-02,Streamline,7.385,13,Drama,Thriller,,,,
6814,False,[],880533,tt15416126,0,0,Pinky Moge Wali 2,en,0.658,2021-09-03,Pinky Moge Wali 2,6.5,1,Comedy,,,,,
6815,False,['Documentary'],869602,tt15339848,0,0,Lead Me Home,en,7.82,2021-09-03,Lead Me Home,6.737,93,Comedy,,,,,
6816,False,['Documentary'],776552,tt13648220,0,0,Misha and the Wolves,en,9.941,2021-09-03,Misha and the Wolves,7.016,32,Documentary,Crime,,,,
6817,False,"['Drama', 'Crime', 'Thriller']",643532,tt11196036,0,4546332,The Card Counter,en,18.76,2021-09-03,The Card Counter,6.2,699,Action,Science Fiction,Fantasy,,,
6818,False,"['Fantasy', 'Romance', 'Comedy']",593910,tt10155932,0,0,Cinderella,en,37.66,2021-09-03,Cinderella,6.447,1183,War,History,Drama,,,
6819,False,"['Action', 'Drama', 'Thriller']",871229,tt10168094,0,0,Shadow Parties,en,1.816,2021-09-06,Shadow Parties,0.0,0,Documentary,,,,,
6820,False,['Drama'],871190,tt7298130,0,0,Where the Land Meets the Sky,en,1.647,2021-09-06,Where the Land Meets the Sky,6.0,1,Comedy,,,,,
6821,False,['Comedy'],871844,tt14831714,0,0,Sam Tallent: Waiting for Death to Claim Us,en,1.139,2021-09-07,Sam Tallent: Waiting for Death to Claim Us,0.0,0,Fantasy,Adventure,Action,,,
6822,False,"['Comedy', 'Drama']",871792,tt9684806,0,0,"Girls' Night In (Beauty, Brains, and Personality)",en,1.26,2021-09-07,"Girls' Night In (Beauty, Brains, and Personality)",7.0,2,Documentary,,,,,
6823,False,"['Drama', 'Action']",871788,tt12605348,0,0,A Father's Fight,en,1.636,2021-09-07,A Father's Fight,6.5,2,Documentary,,,,,
6824,False,['Documentary'],862582,tt15101938,0,0,Untold: Breaking Point,en,5.712,2021-09-07,Untold: Breaking Point,7.73,37,Action,Adventure,Fantasy,,,
6825,False,"['Documentary', 'Adventure']",682587,tt11790780,0,1218734,The Alpinist,en,13.493,2021-09-07,The Alpinist,7.581,74,Comedy,Drama,Music,,,
6826,False,['Documentary'],854521,tt15119170,0,0,Django & Django: Sergio Corbucci Unchained,en,4.297,2021-09-08,Django & Django: Sergio Corbucci Unchained,6.977,22,Thriller,Action,,,,
6827,False,"['Science Fiction', 'Adventure']",438631,tt1160419,165000000,400671789,Dune,en,123.799,2021-09-08,Dune,7.821,8225,Drama,,,,,
6828,False,['Documentary'],1021476,tt14625000,115200,0,Becoming Princess Diana,en,1.009,2021-09-09,Becoming Princess Diana,0.0,0,,,,,,
6830,False,"['Documentary', 'History']",861604,tt15095938,0,0,Blood Brothers: Malcolm X & Muhammad Ali,en,8.611,2021-09-09,Blood Brothers: Malcolm X & Muhammad Ali,7.3,25,,,,,,
6831,False,['Documentary'],858058,tt14671620,0,0,Burning,en,3.278,2021-09-09,Burning,7.2,6,Horror,Thriller,Science Fiction,,,
6832,False,"['Romance', 'Drama']",763148,tt13438734,0,0,Time Is Up,en,30.803,2021-09-09,Time Is Up,6.429,494,Drama,,,,,
6833,False,"['Thriller', 'Crime', 'Action']",738652,tt5748448,0,6807158,Copshop,en,17.125,2021-09-09,Copshop,6.169,524,Documentary,,,,,
6834,False,"['TV Movie', 'Comedy', 'Romance']",793441,tt13357264,0,0,A Honeymoon to Remember,en,3.25,2021-09-10,A Honeymoon to Remember,5.75,8,Drama,,,,,
6835,False,"['Drama', 'Thriller', 'Comedy']",665896,tt9789042,0,0,Small Engine Repair,en,7.715,2021-09-10,Small Engine Repair,6.276,38,Documentary,TV Movie,,,,
6836,False,['Drama'],644089,tt11121664,0,750000,Blue Bayou,en,14.118,2021-09-10,Blue Bayou,7.634,202,Music,Drama,,,,
6837,False,"['Drama', 'Comedy']",624899,tt8635092,0,0,Everybody's Talking About Jamie,en,9.166,2021-09-10,Everybody's Talking About Jamie,6.4,113,Comedy,Drama,,,,
6838,False,['Action'],597891,tt7737528,0,0,Kate,en,33.257,2021-09-10,Kate,6.707,1186,TV Movie,Comedy,Romance,Family,,
6839,False,"['Action', 'Drama', 'Comedy']",876502,tt12838276,0,0,Asteroid,en,1.95,2021-09-11,Asteroid,6.8,13,Comedy,,,,,
6840,False,"['Comedy', 'Drama']",873361,tt11137028,0,0,Howard Original,en,0.878,2021-09-11,Howard Original,0.0,0,Documentary,,,,,
6841,False,['Western'],842154,tt4827896,0,0,Lost Outlaw,en,1.518,2021-09-13,Lost Outlaw,0.0,0,Action,Crime,Drama,,,
6842,False,"['Comedy', 'Drama']",874269,tt14097802,0,0,The Young and the Ratchet,en,1.264,2021-09-14,The Young and the Ratchet,0.0,0,Drama,Romance,,,,
6845,False,['Horror'],870352,tt10220406,0,0,Royal Jelly,en,1.905,2021-09-14,Royal Jelly,7.4,4,Animation,Family,Comedy,,,
6846,False,"['Action', 'Adventure']",869589,tt15250050,0,0,You vs. Wild: Out Cold,en,4.27,2021-09-14,You vs. Wild: Out Cold,5.611,9,Drama,,,,,
6847,False,"['Animation', 'Comedy', 'Mystery', 'Family', 'Fantasy']",843906,tt14903892,0,0,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,en,46.334,2021-09-14,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,8.0,336,Documentary,,,,,
6848,False,['Documentary'],855823,tt10322274,0,0,Schumacher,en,11.09,2021-09-15,Schumacher,7.363,299,Animation,Action,Adventure,Horror,,
6849,False,"['Fantasy', 'Family', 'Horror']",739990,tt10521144,0,0,Nightbooks,en,44.8,2021-09-15,Nightbooks,6.272,294,Comedy,,,,,
6850,False,['Documentary'],866529,tt15084326,0,0,My Heroes Were Cowboys,en,3.138,2021-09-16,My Heroes Were Cowboys,6.938,8,Comedy,,,,,
6851,False,['Documentary'],858381,tt6462160,0,0,Eating Our Way to Extinction,en,4.924,2021-09-16,Eating Our Way to Extinction,6.611,9,Documentary,,,,,
6852,False,"['Drama', 'Western']",749274,tt1924245,33000000,16481544,Cry Macho,en,17.754,2021-09-16,Cry Macho,6.049,781,Romance,Drama,,,,
6853,False,['Drama'],647581,tt10314548,32000,0,Heart of Champions,en,8.5,2021-09-16,Heart of Champions,5.6,25,Drama,Western,Thriller,,,
6855,False,"['Horror', 'Drama']",879917,tt14546630,0,0,Jack and Jill,en,3.53,2021-09-17,Jack and Jill,5.5,28,Documentary,Crime,,,,
6856,False,['Documentary'],776589,tt11092594,0,0,My Name Is Pauli Murray,en,3.455,2021-09-17,My Name Is Pauli Murray,8.0,2,Comedy,,,,,
6857,False,['Drama'],468225,tt5164438,0,0,The Starling,en,14.954,2021-09-17,The Starling,7.086,232,Science Fiction,Thriller,Horror,,,
6858,False,['Horror'],879879,tt13712126,0,0,Spider in the Attic,en,2.577,2021-09-19,Spider in the Attic,4.0,4,Comedy,,,,,
